CS_Site_Short_Name,CS_Site_Long_Name,CS_Latitude,CS_Longitude,NGA_Station_Name,NGA_Station_ID,NGA_Latitude,NGA_Longitude,Distance_km,Match_Type
s730,s730,34.04703,-117.20123,"Loma Linda; VA Hospital, North Freefield",5229,34.051,-117.25,4.514888375577515,Proximity Match
P17,p17,34.03552,-118.409584,LA - UCLA Grounds,24688,34.068,-118.439,4.515321324655301,Proximity Match
LBP,Long Beach Port,33.754944,-118.223,State Street,STS,33.7903,-118.1988,4.523201880060945,Proximity Match
P19,p19,34.04732,-118.321785,Univ Southern Ca,USC,34.0192,-118.2863,4.5242790562615145,Proximity Match
P19,p19,34.04732,-118.321785,Univ Southern Ca,USC,34.01919,-118.2863,4.525047752698942,Proximity Match
LBP,Long Beach Port,33.754944,-118.223,State Street,STS,33.79033,-118.1988,4.526101388541436,Proximity Match
s209,s209,34.70215,-118.37876,Elizabeth Lake,24575,34.662,-118.387,4.52760806183188,Proximity Match
HUMC,Harvard-UCLA Medical Center,33.8306,-118.2918,Harbor City - Normandie & Pac. Coast Hwy,14845,33.79,-118.296,4.531159980555184,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,Univ Southern Ca,USC,34.0192,-118.2863,4.534236406633017,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,Univ Southern Ca,USC,34.01919,-118.2863,4.535132055297291,Proximity Match
P18,p18,34.051228,-118.35438,LA - Hollywood Stor FF,24303,34.09,-118.339,4.538027318494858,Proximity Match
s159,s159,34.43062,-118.68566,Castaic - Hasley Canyon,24277,34.459,-118.65,4.544380329282638,Proximity Match
s774,s774,34.00218,-117.10725,Yucaipa Valley - Calimesa & Cnty,23920,34.004,-117.058,4.5444431685904565,Proximity Match
s550,s550,33.67617,-117.95093,Huntington Beach - Lake St,13197,33.662,-117.997,4.545263372339293,Proximity Match
LBP,Long Beach Port,33.754944,-118.223,Wilmington - Avalon & Anaheim,14835,33.781,-118.261,4.553284942316128,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,San Bernardino - FS No. 01,5326,34.1052,-117.2826,4.554790666921896,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,San Bernardino - FS No. 01,5326,34.10521,-117.2826,4.555882300477104,Proximity Match
WNGC,Whittier Narrows Golf Course,34.041824,-118.0653,Pico Rivera - Durfee & Whittier,24841,34.002,-118.077,4.557618620486915,Proximity Match
s516,s516,33.95615,-117.88595,Brea - S Flower Av,90087,33.916,-117.896,4.55973270795346,Proximity Match
P23,p23,34.15379,-118.54903,Woodland Hills - Canoga & Ventura,24807,34.167,-118.596,4.564530342335134,Proximity Match
s248,s248,34.65823,-118.28344,Leona Valley - Fire Station #1,5029,34.6172,-118.285,4.5645595888861115,Proximity Match
s309,s309,34.09791,-118.4113,Beverly Hills - 14145 Mulhol,90013,34.132,-118.439,4.5685562537447995,Proximity Match
s378,s378,34.46461,-117.9773,Cogswell Dam - Right Abutment,23210,34.425,-117.964,4.5701682573312485,Proximity Match
s347,s347,34.05399,-118.31666,LA - S. Vermont Ave,90096,34.021,-118.287,4.57447545477742,Proximity Match
P6,p6,34.16921,-118.30314,Burbank - Thornton & Catalina,24015,34.196,-118.341,4.582835903540597,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,San Bernardino - Co Service Bldg - Freefield,5245,34.106,-117.287,4.583827708461051,Proximity Match
s328,s328,34.07596,-118.36397,Wonderland Avenue School,WNS,34.115,-118.38,4.585135118513086,Proximity Match
s351,s351,34.21142,-118.21085,Glendale - Canada & Verdugo,24946,34.173,-118.229,4.586684279917774,Proximity Match
s730,s730,34.04703,-117.20123,"Loma Linda; VA Hospital, South Freefield",5229,34.048,-117.251,4.586736446402723,Proximity Match
PIBU,Piute Butte 1,34.65307,-117.85022,Saddle Butte State Park,SBB2,34.6885,-117.8245,4.588370233820411,Proximity Match
P14,p14,34.061253,-118.27574,LA - S. Vermont Ave,90096,34.021,-118.287,4.594599572099386,Proximity Match
s165,s165,34.66718,-118.52719,Burnt Peak,BTP,34.6822,-118.574,4.594877647162097,Proximity Match
s165,s165,34.66718,-118.52719,Burnt Peak,BTP,34.68224,-118.574,4.596495238927139,Proximity Match
STNI,Seven Ten-Ninety Interchange ,33.93088,-118.17881,Compton - Long Beach & Palmer,14058,33.898,-118.209,4.5965198310711175,Proximity Match
COO,Compton,33.89604,-118.21639,Long Beach - Artesia & Orange,14872,33.873,-118.175,4.600140536139017,Proximity Match
P8,p8,34.1073,-118.251945,Los Angeles - Beverly Blvd & Virgil,24853,34.077,-118.286,4.602791211451895,Proximity Match
P15,p15,34.024624,-118.48174,LA - Brentwood VA Hospital,638,34.063,-118.463,4.60330972957352,Proximity Match
P16,p16,34.03183,-118.4468,Santa Monica City Hall,24538,34.011,-118.49,4.606094537577589,Proximity Match
s690,s690,34.1701,-117.24147,Highland Fire Station,5161,34.136,-117.213,4.60874165569481,Proximity Match
P16,p16,34.03183,-118.4468,Santa Monica - Second St,90048,34.005,-118.485,4.614729316838604,Proximity Match
PEDL,Pedley,33.99014,-117.46292,Riverside Airport,13123,33.951,-117.446,4.623411618792051,Proximity Match
P4,p4,34.216213,-118.37437,North Hollywood,HLL,34.17643,-118.3597,4.624848458735636,Proximity Match
P9,p9,34.08211,-118.22514,LA - N Figueroa St,90032,34.111,-118.189,4.625329974429349,Proximity Match
P23,p23,34.15379,-118.54903,Encino - Balboa & Ventura,24802,34.163,-118.5,4.626152506774595,Proximity Match
P4,p4,34.216213,-118.37437,North Hollywood,HLL,34.1764,-118.3597,4.6280393695745605,Proximity Match
s307,s307,34.01913,-118.46399,Los Angeles - Sunset & Kenter,24817,34.059,-118.479,4.644067686304386,Proximity Match
s391,s391,34.08869,-118.16919,San Marino - SW Academy,24401,34.115,-118.13,4.645342835725905,Proximity Match
P12,p12,34.01185,-118.17989,LA - City Terrace,24592,34.053,-118.171,4.648426790164435,Proximity Match
P15,p15,34.024624,-118.48174,Los Angeles - Centinela & Venice Blvd,24970,34.007,-118.436,4.648971821636833,Proximity Match
P13,p13,33.99317,-118.164375,Montebello - Bluff Rd.,90011,33.99,-118.114,4.65762508445903,Proximity Match
P9,p9,34.08211,-118.22514,Los Angeles - Acosta Residence,5396,34.072,-118.176,4.66337508537646,Proximity Match
P5,p5,34.191063,-118.33417,Glendale - Glenoaks & Western,24943,34.172,-118.289,4.66451963038772,Proximity Match
P19,p19,34.04732,-118.321785,Los Angeles - Beverly Blvd & Virgil,24853,34.077,-118.286,4.66455898293004,Proximity Match
s427,s427,33.72987,-118.28602,Rancho Palos Verdes - Luconia,90044,33.74,-118.335,4.667215845722193,Proximity Match
s644,s644,34.05816,-117.44314,"Fontana, Arrow Hwy and Bennett",fon,34.1,-117.439,4.667993953321535,Proximity Match
s552,s552,33.75474,-117.89795,Santa Ana - Grand & Santa Clara,13069,33.768,-117.85,4.6714318589412045,Proximity Match
CSDH,CSU Dominguez Hills,33.863,-118.257,Compton; Cressey Park Fire Station 3 Rosecrans Ave ;2-story;ground level,5429,33.9039,-118.2453,4.67435871579356,Proximity Match
P11,p11,34.033783,-118.197174,Los Angeles - Acosta Residence,5396,34.072,-118.176,4.675874987319542,Proximity Match
P16,p16,34.03183,-118.4468,Los Angeles - Venice Blvd & Shell,14985,33.991,-118.459,4.67727632523413,Proximity Match
s689,s689,34.13096,-117.2684,"Highland, Baseline",hln,34.121,-117.219,4.680090719370898,Proximity Match
s383,s383,33.77382,-118.38029,Torrance - Pac. Coast Hwy & Robinson,14037,33.797,-118.338,4.6817117339122785,Proximity Match
PDE,Pardee,34.44199,-118.58215,Santa Clarita - Seco & Bouguet Cyn Roads,24064,34.434,-118.532,4.684122333364696,Proximity Match
P20,p20,34.23448,-118.60878,Northridge,NOT,34.2287,-118.5583,4.685055507461176,Proximity Match
P20,p20,34.23448,-118.60878,Northridge,NOT,34.22869,-118.5583,4.685208449605508,Proximity Match
s465,s465,34.37605,-117.78771,Wrightwood - Jackson Flat,23590,34.381,-117.737,4.686193411640398,Proximity Match
CCP,Century City Plaza,34.054886,-118.41302,LA - Brentwood VA Hospital,638,34.063,-118.463,4.691763410173832,Proximity Match
s724,s724,33.81213,-117.3623,Nuevo - 11th & McKinley,13095,33.818,-117.312,4.692581256507872,Proximity Match
P17,p17,34.03552,-118.409584,Beverly Hills Pac Bell Bsmt,5402,34.07618,-118.3959,4.693644545982648,Proximity Match
P17,p17,34.03552,-118.409584,Beverly Hills Pac Bell Bsmt,5402,34.0762,-118.3959,4.695786729740774,Proximity Match
s153,s153,34.19387,-118.84326,Thousand Oaks Ventura,TOV,34.1561,-118.8204,4.696932082392421,Proximity Match
s153,s153,34.19387,-118.84326,Thousand Oaks Ventura,TOV,34.15607,-118.8204,4.699915285335161,Proximity Match
P12,p12,34.01185,-118.17989,LA - E Vernon Ave,90025,34.004,-118.23,4.7007019817139195,Proximity Match
P19,p19,34.04732,-118.321785,LA - Pico & Sentous,24612,34.043,-118.271,4.70370579119091,Proximity Match
LPER,Lake Perris N,33.8865,-117.16344,"Lake Perris, Lake Perris Drive",per,33.862,-117.205,4.705654439440369,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Caltech Athenaeum Cellar,CAC,34.1368,-118.122,4.707909306345523,Proximity Match
s451,s451,33.8259,-118.15981,Long Beach - 15th & Gundry,14002,33.785,-118.173,4.708328954865124,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Caltech Athenaeum Cellar,CAC,34.13678,-118.122,4.708520970800865,Proximity Match
P6,p6,34.16921,-118.30314,Glendale - Colorado & Columbus,24016,34.144,-118.262,4.710402240816684,Proximity Match
LAF,La Fresa,33.86889,-118.33143,Gardena - 135th & Van Ness,14988,33.909,-118.315,4.710822441947466,Proximity Match
SVD,Seven Oaks Dam,34.10647,-117.09822,Mentone Fire Station #9,5162,34.067,-117.117,4.717325274660959,Proximity Match
P18,p18,34.051228,-118.35438,Beverly Hills Pac Bell Bsmt,5402,34.07618,-118.3959,4.7250302839476515,Proximity Match
P18,p18,34.051228,-118.35438,Beverly Hills Pac Bell Bsmt,5402,34.0762,-118.3959,4.726336133722664,Proximity Match
s692,s692,34.24837,-117.18754,Strawberry Peak,sbpx,34.232,-117.235,4.727190155444735,Proximity Match
s644,s644,34.05816,-117.44314,Fontana - Arrow & Sierra,23912,34.1,-117.434,4.727936718755824,Proximity Match
s507,s507,34.41012,-117.63946,Table Mountain 2,TA2,34.38203,-117.6782,4.731861559951135,Proximity Match
s507,s507,34.41012,-117.63946,Table Mountain 2,TA2,34.382,-117.6782,4.734064668873354,Proximity Match
PIBU,Piute Butte 1,34.65307,-117.85022,Lake Los Angeles,LKL,34.61594,-117.8249,4.734158464810786,Proximity Match
P18,p18,34.051228,-118.35438,LA - Baldwin Hills,24157,34.009,-118.361,4.7350023139103845,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - CIT Athenaeum,80053,34.139,-118.121,4.736338741267217,Name Match
PIBU,Piute Butte 1,34.65307,-117.85022,Lake Los Angeles,LKL,34.6159,-117.8249,4.738038169029307,Proximity Match
s435,s435,34.04458,-118.07468,Pico Rivera - Durfee & Whittier,24841,34.002,-118.077,4.739505163805072,Proximity Match
s197,s197,34.2292,-118.6958,Simi Valley - Katherine Rd,90055,34.264,-118.666,4.740925616771124,Proximity Match
s388,s388,33.97065,-118.24853,LA - S Grand Ave,90022,34.005,-118.279,4.741407084088845,Proximity Match
s732,s732,34.12528,-117.14734,Seven Oaks Dam Right Abt.,5300,34.1105,-117.099,4.7437983601264255,Proximity Match
s732,s732,34.12528,-117.14734,Seven Oaks Dam Downstream Surf.,5300,34.1105,-117.099,4.7437983601264255,Proximity Match
s732,s732,34.12528,-117.14734,Seven Oaks Dam Project Office,5300,34.1105,-117.099,4.7437983601264255,Proximity Match
LBP,Long Beach Port,33.754944,-118.223,Terminal Island - S Seaside,90082,33.736,-118.269,4.7462244321849525,Proximity Match
s359,s359,34.52601,-117.99807,Littlerock - Brainard Can,23595,34.486,-117.98,4.747044916519599,Proximity Match
s236,s236,34.18551,-118.60087,West Side Station,WSS,34.1717,-118.6497,4.747125619315766,Proximity Match
s072,s072,34.43879,-118.92876,Fillmore Pac Bell,5401,34.397,-118.918,4.7505007623369115,Proximity Match
s388,s388,33.97065,-118.24853,LA - 116th St School,14403,33.929,-118.26,4.750576667377107,Proximity Match
P11,p11,34.033783,-118.197174,Los Angeles - 7th & San Julian,24977,34.041,-118.248,4.751576572225462,Proximity Match
LGB,Laguna Bell,33.9753,-118.14918,City of Commerce - Whittier &,24941,34.018,-118.147,4.752274732129003,Proximity Match
P12,p12,34.01185,-118.17989,Huntington Park - Saturn & Hood,14825,33.976,-118.208,4.754656603947083,Proximity Match
s453,s453,33.90456,-118.10694,Santa Fe Springs - E.Joslin,90077,33.944,-118.087,4.755809449279245,Proximity Match
s344,s344,33.93587,-118.39576,Hawthorne; FAA Bldg,5243,33.896,-118.377,4.759328915216,Proximity Match
s066,s066,34.20175,-119.08568,Camarillo - Arneill & Pickwick,25134,34.222,-119.04,4.765928359330436,Proximity Match
USC,University of Southern California,34.0192,-118.286,Los Angeles - So Cal Edison,-999,34.05,-118.25,4.76799280230898,Proximity Match
s328,s328,34.07596,-118.36397,Los Angeles - Wilshire & Western LADOT,24833,34.062,-118.315,4.770247508993441,Proximity Match
P12,p12,34.01185,-118.17989,Vernon - 38th & Santa Fe,24061,34.005,-118.231,4.772273322601877,Proximity Match
s388,s388,33.97065,-118.24853,Los Angeles - Central & Jefferson,24987,34.013,-118.257,4.773410206864708,Proximity Match
s347,s347,34.05399,-118.31666,Univ Southern Ca,USC,34.0192,-118.2863,4.774013845832338,Proximity Match
s347,s347,34.05399,-118.31666,Univ Southern Ca,USC,34.01919,-118.2863,4.7749150198700665,Proximity Match
s476,s476,34.00041,-117.98027,Whittier - S. Alta Dr,90075,34.015,-118.029,4.775755727745089,Proximity Match
P14,p14,34.061253,-118.27574,Univ Southern Ca,USC,34.0192,-118.2863,4.776240652972382,Proximity Match
P14,p14,34.061253,-118.27574,Univ Southern Ca,USC,34.01919,-118.2863,4.77732930109659,Proximity Match
s307,s307,34.01913,-118.46399,Los Angeles - Veteran & Wilshire,24819,34.06,-118.448,4.777401622982447,Proximity Match
SLVW,Silverwood Lake,34.29296,-117.34775,Cedar Springs Pumphouse,112,34.31,-117.3,4.777901075426529,Proximity Match
s024,s024,34.32412,-119.12872,Saticoy,SIO,34.293,-119.1646,4.7785739578553645,Proximity Match
s365,s365,33.95328,-118.32216,Los Angeles - 54th & Crenshaw,14820,33.993,-118.342,4.780592563969133,Proximity Match
s710,s710,34.10857,-117.22133,Redlands - 1-story Warehouse,23495,34.066,-117.214,4.781455554938788,Proximity Match
s410,s410,33.94864,-118.20131,LA - MLK Hospital Grounds,14787,33.92,-118.24,4.783547306767095,Proximity Match
s648,s648,34.21485,-117.3357,Crestline - Hwy 138 & Waters,23111,34.247,-117.301,4.791315194159686,Proximity Match
P2,p2,34.285625,-118.46393,Northridge - Balboa & Devonshire,24986,34.257,-118.503,4.797929358999946,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - CIT Indust. Rel,80051,34.14,-118.12,4.803178811027348,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - CIT Lura St,80048,34.14,-118.12,4.803178811027348,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - CIT Calif Blvd,80047,34.14,-118.12,4.803178811027348,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - Brown Gym,80046,34.14,-118.12,4.803178811027348,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - CIT Bridge Lab,80052,34.14,-118.12,4.803178811027348,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - CIT Mudd Lab,80050,34.14,-118.12,4.803178811027348,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - CIT Keck Lab,80049,34.14,-118.12,4.803178811027348,Name Match
s121,s121,34.63204,-118.6755,Osito Audit: Castaic Lake Dam,OSI,34.6145,-118.7235,4.805705117600094,Proximity Match
MBRD,Mockingbird,33.962,-117.37745,"Riverside, UCR campus",rsb,33.973,-117.327,4.810596732749251,Proximity Match
s275,s275,34.22055,-118.45331,N Hollywood - Coldwater Can,90009,34.194,-118.412,4.81111067176533,Proximity Match
USC,University of Southern California,34.0192,-118.286,LA - W 70th St,90023,33.976,-118.289,4.811575593444435,Proximity Match
s195,s195,34.1503,-118.7483,Calabasas - N Las Virg,90052,34.15,-118.696,4.812840402261841,Proximity Match
s560,s560,34.06881,-117.68511,Upland - 13th & Benson,23089,34.112,-117.681,4.817399236516132,Proximity Match
s389,s389,34.01,-118.22211,Los Angeles - Olive & Pico,24838,34.037,-118.263,4.818128490630553,Proximity Match
s689,s689,34.13096,-117.2684,San Bernardino - Serrano School,5336,34.1449,-117.2188,4.820916451260186,Proximity Match
HUMC,Harvard-UCLA Medical Center,33.8306,-118.2918,Carson - Water St,90081,33.836,-118.24,4.822052880503499,Proximity Match
SABD,Santa Ana Business District,33.754112,-117.86778,Garden Grove - Hwy 22 & Harbor,13884,33.766,-117.918,4.827080222656091,Proximity Match
s689,s689,34.13096,-117.2684,San Bernardino - Fire Sta. #10,5339,34.091,-117.289,4.831164134132402,Proximity Match
s344,s344,33.93587,-118.39576,Playa Del Rey,PDR,33.9627,-118.437,4.83431587033641,Proximity Match
s344,s344,33.93587,-118.39576,Playa Del Rey,PDR,33.96273,-118.437,4.836374678305576,Proximity Match
s476,s476,34.00041,-117.98027,La Puente - Amar & Hacienda,23843,34.036,-117.95,4.84194278279588,Proximity Match
P21,p21,34.209946,-118.58717,Woodland Hills - Canoga & Ventura,24807,34.167,-118.596,4.843951544066495,Proximity Match
MBRD,Mockingbird,33.962,-117.37745,Riverside Surface,RSS,33.9733,-117.3267,4.845892953920002,Proximity Match
s003,s003,34.34576,-119.17637,Santa Clara,STC,34.30302,-119.1868,4.84802670456402,Proximity Match
P2,p2,34.285625,-118.46393,Sylmar - Olive View Med FF,24514,34.326,-118.444,4.848367793970968,Proximity Match
s003,s003,34.34576,-119.17637,Santa Clara,STC,34.303,-119.1868,4.850206812058979,Proximity Match
s647,s647,34.17569,-117.36259,Devil's Canyon,620,34.21,-117.33,4.851779385812661,Proximity Match
P20,p20,34.23448,-118.60878,Canoga Park - De Soto & Van Owen,24013,34.194,-118.589,4.854748370835931,Proximity Match
s640,s640,33.90137,-117.55019,Corona - 6th & Smith,13099,33.876,-117.593,4.855226389115067,Proximity Match
P5,p5,34.191063,-118.33417,North Hollywood - Tujunga & Chandler,24981,34.168,-118.379,4.856239135116335,Proximity Match
P1,p1,34.3146,-118.48887,Sylmar - Sayre St,90001,34.306,-118.437,4.859113939394947,Proximity Match
s730,s730,34.04703,-117.20123,Redlands - Garden & Mariposa,23164,34.026,-117.155,4.859499584510567,Proximity Match
s203,s203,34.46577,-118.53772,Pardee,PDE,34.442,-118.5822,4.859923561547129,Proximity Match
s203,s203,34.46577,-118.53772,Pardee,PDE,34.44199,-118.5822,4.860528597338577,Proximity Match
s391,s391,34.08869,-118.16919,LA - Cypress Ave,90033,34.088,-118.222,4.863813992944977,Proximity Match
s451,s451,33.8259,-118.15981,Long Beach - Los Coyotes & Palo Verde,14869,33.818,-118.108,4.866027905531892,Proximity Match
s507,s507,34.41012,-117.63946,Wrightwood - Swarthout,23574,34.369,-117.658,4.8785682195374465,Proximity Match
s307,s307,34.01913,-118.46399,LA - Brentwood VA Hospital,638,34.063,-118.463,4.878974233325003,Proximity Match
P17,p17,34.03552,-118.409584,La Cienega,LCG,34.00033,-118.3779,4.88247286970503,Proximity Match
P17,p17,34.03552,-118.409584,La Cienega,LCG,34.0003,-118.3779,4.885147026610689,Proximity Match
s165,s165,34.66718,-118.52719,Lake Hughes #4 - Camp Mend,24469,34.65,-118.478,4.887880075412512,Proximity Match
s165,s165,34.66718,-118.52719,Lake Hughes #4,126,34.65,-118.478,4.887880075412512,Proximity Match
s348,s348,34.09336,-118.29024,LA - Fletcher Dr,90034,34.115,-118.244,4.890341324072867,Proximity Match
P17,p17,34.03552,-118.409584,Culver City - Sepulveda & Sawtelle,14035,33.993,-118.396,4.890974898659419,Proximity Match
WSS,West Side Station,34.1717,-118.64971,Calabasas - N Las Virg,90052,34.15,-118.696,4.895147451898915,Proximity Match
P17,p17,34.03552,-118.409584,Santa Monica Fire St,SMS,34.0144,-118.4562,4.89601488125979,Proximity Match
P17,p17,34.03552,-118.409584,Santa Monica Fire St,SMS,34.01438,-118.4562,4.897082435726572,Proximity Match
s248,s248,34.65823,-118.28344,Leona Valley,LEV,34.61462,-118.291,4.898288278310809,Proximity Match
s248,s248,34.65823,-118.28344,Leona Valley,LEV,34.6146,-118.291,4.900489916713367,Proximity Match
s688,s688,34.09181,-117.2953,San Bernardino - Montecito Mem,5479,34.0503,-117.2774,4.901325955652814,Proximity Match
P22,p22,34.18277,-118.56609,Canoga Park - Topanga Can,90053,34.212,-118.606,4.902725866563794,Proximity Match
PACI,Pacifico,34.34609,-117.97474,Chilao Flat Rngr Sta,CHF,34.33341,-118.0259,4.904274101816895,Proximity Match
PACI,Pacifico,34.34609,-117.97474,Chilao Flat Rngr Sta,CHF,34.3334,-118.0259,4.904594164872797,Proximity Match
s478,s478,34.07899,-117.92713,Baldwin Park - N Holly,90069,34.1,-117.974,4.907845134910803,Proximity Match
s234,s234,34.10665,-118.65344,Monte Nido Fire Station,5080,34.078,-118.694,4.909045034760582,Proximity Match
s281,s281,34.45683,-118.29455,Vasquez Rocks Park,24047,34.492,-118.327,4.913444707722011,Proximity Match
P10,p10,34.056297,-118.20656,Cypress Park - San Fernando & Division,24813,34.096,-118.23,4.914360749229801,Proximity Match
UCR,UCR,33.96425,-117.31636,Riverside; Mills Filter Plant Alessandro Blvd; 1-story; Ground level,5275,33.9202,-117.3207,4.914470929890619,Proximity Match
s728,s728,33.96875,-117.25502,Reche Canyon - Olive Dell Ranch,5037,34.00469,-117.2239,4.919685731524887,Proximity Match
s686,s686,34.01349,-117.34903,Riverside Surface,RSS,33.9733,-117.3267,4.920295274155744,Proximity Match
LGU,Laguna Peak,34.10819,-119.06587,Point Mugu - Naval Air Station,25147,34.113,-119.119,4.920545497056826,Proximity Match
s728,s728,33.96875,-117.25502,Reche Canyon - Olive Dell Ranch,5037,34.0047,-117.2239,4.920588931380428,Proximity Match
SMCA,Santa Monica Civic Auditorium,34.00909,-118.48939,Los Angeles - Centinela & Venice Blvd,24970,34.007,-118.436,4.926762934476388,Proximity Match
s439,s439,34.20181,-117.96843,Santa Anita Dam,104,34.185,-118.018,4.927461739819139,Proximity Match
P12,p12,34.01185,-118.17989,Los Angeles - Santa Fe & Olympic,24034,34.025,-118.231,4.932268049883879,Proximity Match
s348,s348,34.09336,-118.29024,Los Angeles - Vermont & Pico,24816,34.049,-118.29,4.9326564799403645,Proximity Match
s550,s550,33.67617,-117.95093,Fountain Valley - Euclid,90002,33.719,-117.937,4.933753052605851,Proximity Match
s660,s660,33.83989,-117.5299,"Corona, E. 5th St. and Joy St.",crn,33.876,-117.561,4.936503550179358,Proximity Match
s686,s686,34.01349,-117.34903,"Riverside, UCR campus",rsb,33.973,-117.327,4.939177720715352,Proximity Match
s349,s349,34.13272,-118.2638,Glendale - Glenoaks & Western,24943,34.172,-118.289,4.9451323615154275,Proximity Match
P11,p11,34.033783,-118.197174,City of Commerce - Whittier &,24941,34.018,-118.147,4.9457200844350435,Proximity Match
s351,s351,34.21142,-118.21085,La Crescenta - New York,90060,34.238,-118.254,4.947137813976728,Proximity Match
GV03,Mt. Marie Louise N Grass Valley 3,34.27648,-117.23294,Strawberry Peak,sbpx,34.232,-117.235,4.949572782464478,Proximity Match
P2,p2,34.285625,-118.46393,Sylmar - County Hospital Grounds,24763,34.327,-118.444,4.951506116814998,Proximity Match
s236,s236,34.18551,-118.60087,Canoga Park - Winnetka & Roscoe,24806,34.222,-118.57,4.952038111260156,Proximity Match
P12,p12,34.01185,-118.17989,Laguna Bell,LGB,33.9753,-118.1492,4.952051940157872,Proximity Match
s689,s689,34.13096,-117.2684,San Bernardino - Medical Center,23898,34.135,-117.322,4.953766089936473,Proximity Match
s445,s445,34.43748,-117.80833,Paradise Springs - Camp Office,5032,34.393,-117.805,4.955374313884231,Proximity Match
s507,s507,34.41012,-117.63946,Table Mountain B,TAB,34.3825,-117.6819,4.9593684840274745,Proximity Match
s365,s365,33.95328,-118.32216,Gardena - 135th & Van Ness,14988,33.909,-118.315,4.967826096826083,Proximity Match
WSS,West Side Station,34.1717,-118.64971,Woodland Hills - Canoga & Ventura,24807,34.167,-118.596,4.968911442450991,Proximity Match
s165,s165,34.66718,-118.52719,Lake Hughes #4B - Camp Mend,24523,34.65,-118.477,4.9721977740437975,Proximity Match
s236,s236,34.18551,-118.60087,Tarzana - Fire Station No. 93,5427,34.1729,-118.549,4.973269718589032,Proximity Match
s277,s277,34.29933,-118.40049,Sylmar - Olive View Med FF,24514,34.326,-118.444,4.9763140099541845,Proximity Match
NUEVO,Nuevo 2,33.77602,-117.15202,Nuevo - 11th & Lakeview,13095,33.818,-117.133,4.987865449955169,Name Match
SABD,Santa Ana Business District,33.754112,-117.86778,Tustin - E Sycamore,90089,33.7278,-117.824,4.994728833763646,Proximity Match
SMCA,Santa Monica Civic Auditorium,34.00909,-118.48939,Pacific Palisades - Sunset & Carey,24014,34.045,-118.522,4.997527524902439,Proximity Match
s410,s410,33.94864,-118.20131,Watts,WTT,33.94869,-118.2555,4.998512782147116,Proximity Match
s410,s410,33.94864,-118.20131,Watts,WTT,33.9487,-118.2555,4.998513848972096,Proximity Match
s292,s292,34.15923,-118.43229,North Hollywood - Tujunga & Chandler,24981,34.168,-118.379,4.99908166933171,Proximity Match
OLI,Olinda,33.94539,-117.92372,Hacienda Heights - Colima,90073,33.99,-117.943,5.269430820385585,Name Match
OLI,Olinda,33.94539,-117.92372,Rowland Heights - Colima & Nogales,13174,33.989,-117.89,5.76063314077195,Name Match
SABD,Santa Ana Business District,33.754112,-117.86778,Santa Ana,SAN,33.70432,-117.8858,5.781970244308764,Name Match
SABD,Santa Ana Business District,33.754112,-117.86778,Santa Ana,SAN,33.7043,-117.8858,5.7840998652362465,Name Match
COO,Compton,33.89604,-118.21639,Los Angeles - 103rd & Compton,14823,33.944,-118.246,5.992045061594658,Name Match
RPV,Rancho Palos Verdes,33.74346,-118.40412,Rancho Palos Verdes - Luconia,90044,33.74,-118.335,6.402689442425732,Name Match
MRVY,Moreno valley,33.92527,-117.16828,Moreno Valley - Indian & Kennedy,13925,33.902,-117.234,6.593465085959433,Name Match
PERR,Perris,33.80594,-117.24904,"Lake Perris, Lake Perris Drive",per,33.862,-117.205,7.443391901702468,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - N Sierra Madre,90095,34.168,-118.078,8.846590534883152,Name Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - Old House Rd,90095,34.168,-118.078,8.846590534883152,Name Match
PERR2,Perris,33.78807,-117.24363,"Lake Perris, Lake Perris Drive",per,33.862,-117.205,8.961725648400604,Name Match
MRVY,Moreno valley,33.92527,-117.16828,Moreno Valley - Sunny Mead & Vil,13080,33.968,-117.252,9.067152221318064,Name Match
ALP,Antelope,34.68708,-118.29946,Antelope Buttes,24310,34.758,-118.361,9.686143318621275,Name Match
BRE,Barre Substation,33.80776,-117.98116,Brea Dam (Downstream),951,33.89,-117.927,10.423095361754607,Name Match
BRE,Barre Substation,33.80776,-117.98116,Brea Dam (L Abut),951,33.8904,-117.9258,10.51556275174761,Name Match
OLI,Olinda,33.94539,-117.92372,Olinda - Carbon Canyon Rd,13882,33.927,-117.803,11.323073322951949,Name Match
